level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	6	0	435	658	2022	25	-1	
5	1	1	1	6	1	2437	658	20	21	48.097820	2۲
5	1	1	1	6	2	2065	679	42	4	53.321587	وا
5	1	1	1	6	3	1898	660	37	20	90.523468	شماره
5	1	1	1	6	4	1841	659	27	20	84.088531	کار
5	1	1	1	6	5	1815	655	22	32	50.744114	گا
5	1	1	1	6	6	1343	679	2	2	51.919636	۲
5	1	1	1	6	7	553	678	5	2	70.087593	5
5	1	1	1	6	8	435	678	5	2	64.954826	5
4	1	1	1	7	0	1680	783	44	5	-1	
5	1	1	1	7	1	1680	783	44	5	70.597969	7
4	1	1	1	8	0	1499	781	943	31	-1	
5	1	1	1	8	1	2430	783	12	17	63.424690	۸
5	1	1	1	8	2	2283	784	28	25	92.179924	ايام
5	1	1	1	8	3	2206	784	60	24	92.981087	بيكارى
5	1	1	1	8	4	2074	790	19	18	96.666367	دو
5	1	1	1	8	5	2022	784	36	25	90.101608	كرج
5	1	1	1	8	6	1905	783	33	17	87.893890	9
5	1	1	1	8	7	1803	783	23	17	57.695633	1
5	1	1	1	8	8	1697	784	59	27	74.781845	کارگاه
5	1	1	1	8	9	1638	770	47	46	91.409203	فرضى
5	1	1	1	8	10	1578	770	47	46	91.409203	بيمه
5	1	1	1	8	11	1499	770	68	46	92.430420	بيكارى
4	1	1	1	9	0	50	798	1408	52	-1	
5	1	1	1	9	1	1348	794	110	77	57.311859	رل
5	1	1	1	9	2	600	798	858	52	57.674046	.۰۰
5	1	1	1	9	3	482	794	78	77	65.758987	.۱
5	1	1	1	9	4	398	798	53	52	62.091125	۰
5	1	1	1	9	5	270	798	72	52	55.123573	۰
5	1	1	1	9	6	50	794	138	77	36.539490	۰1
4	1	1	1	10	0	50	857	2391	57	-1	
5	1	1	1	10	1	2431	894	10	17	19.457481	5
5	1	1	1	10	2	2305	850	38	73	33.280075	رع
5	1	1	1	10	3	2235	850	38	73	0.000000	دی
5	1	1	1	10	4	2173	900	6	2	19.685753	ی
5	1	1	1	10	5	1816	894	123	17	51.582947	ما
5	1	1	1	10	6	508	895	1213	19	10.939186	میلست
5	1	1	1	10	7	50	853	404	73	26.179596	».لب«
4	1	1	1	11	0	50	964	1674	73	-1	
5	1	1	1	11	1	1680	1005	44	5	70.597969	7
5	1	1	1	11	2	1353	964	105	73	53.552494	سل
5	1	1	1	11	3	1250	964	68	73	52.493279	سل
5	1	1	1	11	4	1207	968	20	49	46.267986	.
5	1	1	1	11	5	283	964	770	73	15.070000	...۰۱
5	1	1	1	11	6	50	964	173	73	63.185493	۰1۰
4	1	1	1	12	0	1499	1003	946	31	-1	
5	1	1	1	12	1	2426	1006	19	16	57.198067	۰
5	1	1	1	12	2	2283	1006	28	25	95.231049	ايام
5	1	1	1	12	3	2206	1006	60	24	90.858513	بیکاری
5	1	1	1	12	4	2074	1012	19	18	95.944839	دو
5	1	1	1	12	5	2022	1006	36	25	92.139244	كرج
5	1	1	1	12	6	1803	1005	135	17	57.308163	6۹
5	1	1	1	12	7	1697	1006	59	27	88.411255	کارگاه
5	1	1	1	12	8	1638	993	46	45	91.686249	فرضى
5	1	1	1	12	9	1579	993	46	45	91.686249	بيمه
5	1	1	1	12	10	1499	1006	187	28	92.540680	بيكارى
4	1	1	1	13	0	50	1020	1408	52	-1	
5	1	1	1	13	1	1348	1016	110	77	57.311859	رل
5	1	1	1	13	2	600	1020	858	52	57.674046	.۰۰
5	1	1	1	13	3	482	1016	78	77	65.758987	.۱
5	1	1	1	13	4	398	1020	53	52	62.091125	۰
5	1	1	1	13	5	270	1020	72	52	55.123573	۰
5	1	1	1	13	6	50	1016	138	77	36.539490	۰1
4	1	1	1	14	0	50	1079	2395	57	-1	
5	1	1	1	14	1	2359	1114	86	19	25.624786	ع
5	1	1	1	14	2	2235	1069	32	73	28.925156	ی
5	1	1	1	14	3	2173	1122	6	2	32.871155	ره
5	1	1	1	14	4	1816	1116	123	17	46.705074	ما
5	1	1	1	14	5	1633	1117	22	19	37.848553	ی
5	1	1	1	14	6	1547	1117	45	19	18.042900	ی
5	1	1	1	14	7	1353	1075	123	73	50.015732	ادا
5	1	1	1	14	8	1250	1075	74	73	28.001419	سل
5	1	1	1	14	9	1153	1075	68	73	50.180809	سل
5	1	1	1	14	10	1043	1075	80	73	47.494888	سل
5	1	1	1	14	11	830	1075	184	73	47.954956	ترس
5	1	1	1	14	12	50	1079	1408	49	16.956215	...1
4	1	1	1	15	0	1383	1156	59	18	-1	
5	1	1	1	15	1	1383	1156	59	18	86.264633	دستمز
4	1	1	1	16	0	50	1190	2398	57	-1	
5	1	1	1	16	1	2266	1225	182	20	3.556206	نی
5	1	1	1	16	2	2173	1233	6	2	19.745865	بت
5	1	1	1	16	3	2044	1227	30	8	49.044144	مر
5	1	1	1	16	4	1816	1227	67	17	30.164703	یا
5	1	1	1	16	5	1544	1228	178	19	31.305992	مه
5	1	1	1	16	6	1353	1186	80	73	19.750526	دا
5	1	1	1	16	7	1043	1186	208	73	47.028618	ال
5	1	1	1	16	8	489	1190	969	49	33.079163	.سل
5	1	1	1	16	9	338	1190	148	49	43.204056	+
5	1	1	1	16	10	50	1190	103	49	10.160683	|
4	1	1	1	17	0	1383	1267	59	18	-1	
5	1	1	1	17	1	1383	1267	59	18	86.264633	دستمز
4	1	1	1	18	0	1549	1336	900	22	-1	
5	1	1	1	18	1	2266	1336	183	20	56.209496	۳
5	1	1	1	18	2	2043	1338	11	18	62.993828	کرد
5	1	1	1	18	3	1816	1338	123	17	18.827362	دج
5	1	1	1	18	4	1689	1339	33	19	53.810074	صنايع
5	1	1	1	18	5	1624	1339	3	18	17.990555	غذائي
5	1	1	1	18	6	1549	1339	40	19	61.256489	كنبا
4	1	1	1	19	0	1383	1382	47	14	-1	
5	1	1	1	19	1	1383	1382	47	14	92.954155	ستمز
4	1	1	1	20	0	50	1412	2398	57	-1	
5	1	1	1	20	1	2359	1447	89	19	38.146744	511
5	1	1	1	20	2	2289	1414	68	72	59.533558	أكاركرد
5	1	1	1	20	3	2266	1450	15	17	73.241013	عا
5	1	1	1	20	4	1844	1449	230	17	34.150826	الي
5	1	1	1	20	5	1646	1451	16	3	0.000000	اي
5	1	1	1	20	6	1494	1450	87	19	46.664146	دتم
5	1	1	1	20	7	1457	1408	7	73	63.304478	|
5	1	1	1	20	8	1341	1408	86	73	23.514404	که
5	1	1	1	20	9	1049	1408	178	73	60.144032	ال
5	1	1	1	20	10	800	1408	195	73	38.012352	ال
5	1	1	1	20	11	50	1412	1408	49	27.131210	...اج
4	1	1	1	21	0	50	1450	2282	66	-1	
5	1	1	1	21	1	2022	1450	310	24	46.105980	5
5	1	1	1	21	2	1335	1464	122	52	24.504433	سا
5	1	1	1	21	3	1240	1464	20	52	68.324020	|
5	1	1	1	21	4	1137	1464	21	52	6.686714	|
5	1	1	1	21	5	1029	1464	24	52	1.176003	|
5	1	1	1	21	6	921	1464	24	52	0.000000	|
5	1	1	1	21	7	802	1464	29	52	8.843338	|
5	1	1	1	21	8	688	1464	23	52	56.201637	|
5	1	1	1	21	9	569	1464	28	52	20.320404	|
5	1	1	1	21	10	461	1464	25	52	36.309952	|
5	1	1	1	21	11	279	1464	93	52	32.115891	ا
5	1	1	1	21	12	50	1464	76	52	34.827438	0
4	1	1	1	22	0	1383	1489	59	18	-1	
5	1	1	1	22	1	1383	1489	59	18	90.608490	دستمز
4	1	1	1	23	0	1307	1685	10	17	-1	
5	1	1	1	23	1	1307	1685	10	17	80.938736	3
