level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	6	2	2306	683	4	3	76.248627	۲
5	1	1	1	6	3	2230	681	7	3	81.972191	۳
5	1	1	1	6	4	2096	676	11	19	89.994949	نام
5	1	1	1	6	5	2063	679	6	5	82.875610	ث
5	1	1	1	6	6	1877	656	61	35	88.990540	شماره
5	1	1	1	6	7	1808	655	60	36	80.046021	کارگاه
5	1	1	1	6	8	1596	681	11	5	63.953461	۳
5	1	1	1	6	9	1343	679	2	2	51.919636	۲
5	1	1	1	6	10	1131	683	3	3	65.730942	۲
5	1	1	1	6	11	553	678	5	2	72.317947	5
5	1	1	1	6	12	428	678	12	6	30.607010	0
4	1	1	1	7	0	74	675	2381	40	-1	
5	1	1	1	7	1	2432	683	23	27	74.878937	3
5	1	1	1	7	2	2362	675	40	35	96.293488	سال
5	1	1	1	7	3	2278	675	37	36	96.308578	نوع
5	1	1	1	7	4	2213	675	56	36	92.044479	سابقه
5	1	1	1	7	5	2083	686	11	18	85.965553	ام
5	1	1	1	7	6	2023	683	50	18	91.558670	شعبه
5	1	1	1	7	7	1652	675	26	40	95.928467	نام
5	1	1	1	7	8	1577	675	64	40	88.624390	كاركاه
5	1	1	1	7	9	1282	684	66	17	92.319839	فروردين
5	1	1	1	7	10	1171	681	81	23	80.172668	|ارديبهشت
5	1	1	1	7	11	1154	675	15	33	88.767693	|
5	1	1	1	7	12	1092	681	46	23	92.955261	خرداد
5	1	1	1	7	13	986	675	31	33	90.294968	اتير
5	1	1	1	7	14	873	675	41	33	93.221573	مرداد
5	1	1	1	7	15	747	675	62	33	89.600113	شهریور
5	1	1	1	7	16	641	675	36	33	89.417801	مهر
5	1	1	1	7	17	523	676	34	32	92.801712	آبان
5	1	1	1	7	18	416	681	23	23	87.839516	آذر
5	1	1	1	7	19	301	687	26	16	91.207581	دی
5	1	1	1	7	20	187	676	51	32	92.151009	بهمن
5	1	1	1	7	21	74	676	51	31	29.900192	آسفند
4	1	1	1	8	0	50	746	2399	57	-1	
5	1	1	1	8	1	2359	781	90	20	42.454338	و
5	1	1	1	8	2	1816	783	123	17	29.905411	ار
5	1	1	1	8	3	1624	784	98	19	30.647537	مه
5	1	1	1	8	4	1549	784	40	19	30.437683	ی
5	1	1	1	8	5	1353	742	118	74	26.708420	ال
5	1	1	1	8	6	1254	742	69	74	35.220268	سل
5	1	1	1	8	7	1149	742	75	74	46.008018	سل
5	1	1	1	8	8	1045	742	68	74	53.110199	سر
5	1	1	1	8	9	761	742	254	74	60.270786	تال
5	1	1	1	8	10	50	746	1408	49	58.593975	.71۰۰
4	1	1	1	9	0	1544	781	868	26	-1	
5	1	1	1	9	1	2405	784	7	5	80.564941	2
5	1	1	1	9	2	2291	790	9	11	95.786659	د
5	1	1	1	9	3	2255	790	9	11	78.942566	عاد
5	1	1	1	9	4	2173	789	6	2	91.198654	5
5	1	1	1	9	5	2056	788	20	5	58.131790	شتگ
5	1	1	1	9	6	2022	790	9	11	38.464817	د
5	1	1	1	9	7	1889	790	19	5	71.813377	۰۰
5	1	1	1	9	8	1805	790	33	5	63.664433	۰۸۰
5	1	1	1	9	9	1697	791	3	3	49.997807	1
5	1	1	1	9	10	1617	781	40	26	48.794533	غذائ
5	1	1	1	9	11	1544	788	2	3	80.652397	0
4	1	1	1	10	0	1383	823	59	18	-1	
5	1	1	1	10	1	1383	823	59	18	90.608490	دستمز
4	1	1	1	11	0	50	857	2399	57	-1	
5	1	1	1	11	1	2167	892	282	20	54.750191	بو
5	1	1	1	11	2	1494	894	431	20	27.225807	بكم
5	1	1	1	11	3	1276	853	79	74	50.929741	سم
5	1	1	1	11	4	1179	853	61	74	43.816792	مم
5	1	1	1	11	5	1072	853	80	74	39.306572	سم
5	1	1	1	11	6	940	853	68	74	74.039192	سا
5	1	1	1	11	7	829	853	75	74	60.302933	سر
5	1	1	1	11	8	50	857	1408	49	14.478241	سل«
4	1	1	1	12	0	1383	938	47	14	-1	
5	1	1	1	12	1	1383	938	47	14	90.775299	ستمز
4	1	1	1	13	0	50	968	2399	57	-1	
5	1	1	1	13	1	2359	1003	90	19	58.097923	ب
5	1	1	1	13	2	1494	1005	389	20	24.510147	بكم
5	1	1	1	13	3	1280	964	75	74	36.925373	سم
5	1	1	1	13	4	1179	964	75	74	58.699051	كم
5	1	1	1	13	5	1045	964	68	74	41.818695	سل
5	1	1	1	13	6	940	964	75	74	62.562752	سا
5	1	1	1	13	7	829	964	81	74	34.850090	سر
5	1	1	1	13	8	261	968	1197	49	45.417374	سل
5	1	1	1	13	9	50	968	208	49	23.605949	|
4	1	1	1	14	0	50	1006	2282	66	-1	
5	1	1	1	14	1	2205	1006	127	24	44.399948	00
5	1	1	1	14	2	1694	1017	95	16	53.016647	۰(
5	1	1	1	14	3	1547	1017	39	8	45.001087	سس
5	1	1	1	14	4	1387	1013	67	81	0.000000	كك
5	1	1	1	14	5	1291	1013	51	81	54.878807	و
5	1	1	1	14	6	822	1013	358	81	33.231842	۱۰۰/۰
5	1	1	1	14	7	50	1017	1435	55	38.983673	۰۰|
4	1	1	1	15	0	1383	1049	47	14	-1	
5	1	1	1	15	1	1383	1049	47	14	90.775299	ستمز
4	1	1	1	16	0	1494	1114	955	22	-1	
5	1	1	1	16	1	2426	1116	23	17	46.842545	110
5	1	1	1	16	2	2293	1077	55	73	43.824074	ركيد
5	1	1	1	16	3	2232	1077	37	73	48.415230	دی
5	1	1	1	16	4	2167	1117	51	17	0.864090	تست
5	1	1	1	16	5	2043	1116	47	18	9.840225	هتتعره
5	1	1	1	16	6	1816	1116	109	17	35.187775	]۰۸۰۲۱۳۰۰۳۰
5	1	1	1	16	7	1725	1117	36	19	91.813339	أشركت
5	1	1	1	16	8	1689	1117	3	18	93.260277	مواد
5	1	1	1	16	9	1637	1117	12	19	34.506653	غذابى
5	1	1	1	16	10	1553	1077	47	73	87.138123	دشت
5	1	1	1	16	11	1494	1117	12	19	45.332180	مه
4	1	1	1	17	0	50	1117	2282	66	-1	
5	1	1	1	17	1	2205	1117	127	24	44.399948	00
5	1	1	1	17	2	1694	1128	21	16	56.661564	:2
5	1	1	1	17	3	375	1128	1211	55	23.779572	.مسا
5	1	1	1	17	4	50	1131	322	52	38.048874	|
4	1	1	1	18	0	1383	1160	47	14	-1	
5	1	1	1	18	1	1383	1160	47	14	90.775299	ستمز
4	1	1	1	19	0	1494	1225	954	22	-1	
5	1	1	1	19	1	2359	1225	89	19	48.477879	۴۹رد
5	1	1	1	19	2	2232	1188	37	73	32.757950	دی
5	1	1	1	19	3	2167	1228	51	17	19.829315	تست
5	1	1	1	19	4	2043	1227	47	18	18.251503	هشتعره
5	1	1	1	19	5	1987	1188	14	73	3.238754	١‏
5	1	1	1	19	6	1940	1188	13	73	18.558846	]
5	1	1	1	19	7	1816	1227	109	17	39.912151	,۸۰۲۱۳۰۰۳
5	1	1	1	19	8	1725	1228	36	19	91.787964	أشركت
5	1	1	1	19	9	1689	1228	3	18	93.246437	مواد
5	1	1	1	19	10	1637	1228	12	19	50.894886	غذابى
5	1	1	1	19	11	1553	1188	47	73	89.179489	دشت
5	1	1	1	19	12	1494	1228	12	19	36.240868	مه
4	1	1	1	20	0	50	1228	2282	66	-1	
5	1	1	1	20	1	2205	1228	127	24	44.399948	00
5	1	1	1	20	2	1694	1239	95	16	52.129780	22
5	1	1	1	20	3	1547	1239	39	8	52.415565	سس
5	1	1	1	20	4	1387	1235	77	81	21.741631	اذك
5	1	1	1	20	5	1271	1235	92	81	27.987076	ير
5	1	1	1	20	6	1180	1235	71	81	32.143646	مه
5	1	1	1	20	7	1068	1235	82	81	61.451366	اه
5	1	1	1	20	8	950	1235	62	81	58.248753	هه
5	1	1	1	20	9	850	1235	87	81	34.296219	لاك
5	1	1	1	20	10	759	1235	67	81	36.589664	لاس
5	1	1	1	20	11	498	1242	176	52	21.133209	هه
5	1	1	1	20	12	385	1235	97	81	11.547333	اكز
5	1	1	1	20	13	268	1235	89	81	44.097828	تا
5	1	1	1	20	14	162	1235	92	81	29.707336	الفلا
5	1	1	1	20	15	46	1235	88	81	50.082706	متا
4	1	1	1	21	0	1383	1271	47	14	-1	
5	1	1	1	21	1	1383	1271	47	14	90.775299	ستمز
4	1	1	1	22	0	1494	1336	940	22	-1	
5	1	1	1	22	1	2359	1336	75	19	13.976059	۱۴۰۲
5	1	1	1	22	2	2293	1299	49	73	13.976059	رد
5	1	1	1	22	3	2232	1299	37	73	32.419754	دی
5	1	1	1	22	4	2167	1339	51	17	23.570358	تست
5	1	1	1	22	5	2043	1338	47	18	2.256050	مترد
5	1	1	1	22	6	1946	1299	37	73	22.093544	|
5	1	1	1	22	7	1816	1338	109	17	45.185848	,۰۸۰۲۱۳۰۰۲
5	1	1	1	22	8	1725	1339	36	19	91.869629	أشركت
5	1	1	1	22	9	1689	1339	3	18	93.242653	مواد
5	1	1	1	22	10	1637	1339	12	19	39.936066	غذابي
5	1	1	1	22	11	1553	1299	47	73	92.611748	دشت
5	1	1	1	22	12	1494	1339	12	19	33.981293	مه
4	1	1	1	23	0	1383	1382	47	14	-1	
5	1	1	1	23	1	1383	1382	47	14	92.954155	ستمز
4	1	1	1	24	0	1494	1447	951	22	-1	
5	1	1	1	24	1	2359	1447	86	19	10.861214	۴۷۱رد
5	1	1	1	24	2	2232	1410	37	73	38.759590	نی
5	1	1	1	24	3	2167	1450	51	17	9.002419	تست
5	1	1	1	24	4	2043	1449	47	18	44.966320	هشتعرد
5	1	1	1	24	5	1982	1410	15	73	12.014091	٠‏
5	1	1	1	24	6	1940	1410	37	73	18.518913	|
5	1	1	1	24	7	1816	1449	109	17	32.320358	,۰۲۱۳۰۰۳
5	1	1	1	24	8	1725	1450	36	19	91.721657	أشركت
5	1	1	1	24	9	1689	1450	3	18	93.247131	مواد
5	1	1	1	24	10	1637	1450	12	19	43.614349	غذابى
5	1	1	1	24	11	1553	1410	47	73	77.464111	دشت
5	1	1	1	24	12	1494	1450	12	19	37.311749	مه
4	1	1	1	25	0	1383	1493	47	14	-1	
5	1	1	1	25	1	1383	1493	47	14	92.954155	ستمز
4	1	1	1	26	0	1306	1685	12	17	-1	
5	1	1	1	26	1	1306	1685	12	17	85.569572	3
